"datetime","Coalemissions","CoalPercentage","Fuel  Gasemissions","Fuel  GasPercentage","Diesel enginesemissions","Diesel enginesPercentage","Gas turbineemissions","Gas turbinePercentage","Steam turbineemissions","Steam turbinePercentage","Combined cycleemissions","Combined cyclePercentage","Cogenerationemissions","CogenerationPercentage","Nonrenewable wasteemissions","Nonrenewable wastePercentage","Total tCO2 eqemissions","Total tCO2 eqPercentage","tCO2 eqMWhemissions","tCO2 eqMWhPercentage"
"2011-01-01T00:00:00.000+01:00",60383.61,0.391483079664482,NA,NA,7868.698,0.0510148718499895,608.304,0.00394379738628119,5638.806,0.0365578861302025,56093.042,0.363666180771721,22816.369,0.147924617340388,834.389,0.0054095668569363,154243.218,1,624314.058,1
"2011-01-02T00:00:00.000+01:00",60109.235,0.415883030367811,NA,NA,8004.911,0.0553842790463832,793.377,0.00548920695770164,6507.919,0.0450269093444336,42428.998,0.293557225669397,25839.506,0.17877805396271,850.047,0.00588129465156339,144533.993,1,680025.145,1
"2011-01-03T00:00:00.000+01:00",94407.316,0.406381758481983,NA,NA,8365.888,0.0360114493319916,2132.724,0.00918043395574055,7610.614,0.0327603286640158,84837.898,0.365189644573256,34092.999,0.146755288388291,864.455,0.00372109660472227,232311.894,1,839062.194,1
"2011-01-04T00:00:00.000+01:00",109372.271,0.450892381264685,NA,NA,8357.493,0.0344541617881642,2356.721,0.00971569424270701,7436.203,0.0306561000112871,78843.807,0.325037338634061,35383.573,0.145870460051276,818.393,0.00337386400781922,242568.461,1,863316.984,1
"2011-01-05T00:00:00.000+01:00",68354.036,0.412623918934081,NA,NA,8398.663,0.050699116594471,1674.49,0.0101081759973315,7328.523,0.0442391416398375,44705.522,0.269868010217184,34360.006,0.207416579327058,835.749,0.00504505729003682,165656.989,1,833310.877,1
"2011-01-06T00:00:00.000+01:00",33920.418,0.336656294465662,NA,NA,7793.349,0.0773481033110403,668.43,0.00663409180009758,5650.033,0.0560759355438576,20447.856,0.202942647426322,31429.723,0.311936429594181,847.012,0.00840649785883975,100756.821,1,721038.142,1
"2011-01-07T00:00:00.000+01:00",18197.086,0.182118474308166,NA,NA,8162.878,0.0816949970629194,1803.154,0.0180461671403139,7433.16,0.0743918976086878,29376.424,0.294002540819436,34033.66,0.340612680201811,912.584,0.00913324285866666,99918.946,1,775673.912,1
"2011-01-08T00:00:00.000+01:00",17653.468,0.200495552627268,NA,NA,8033.579,0.0912396850964248,1116.216,0.0126771886278321,6568.93,0.0746052419003358,26023.442,0.295555773236944,27724.789,0.31487846422184,928.751,0.0105480942893559,88049.175,1,744796.53,1
"2011-01-09T00:00:00.000+01:00",32536.302,0.289441611234685,NA,NA,7702.689,0.0685228061566335,665.839,0.00592327649844447,5830.197,0.0518651939453853,36668.548,0.326201902562756,28099.329,0.24997048098378,907.685,0.00807472861831549,112410.589,1,681275.601,1
"2011-01-10T00:00:00.000+01:00",62420.478,0.351742073806361,NA,NA,8222.849,0.0463361071963685,1632.979,0.0092019067835757,7174.168,0.040426744731997,62660.163,0.353092709073209,34512.032,0.194476782234053,838.268,0.00472367617443607,177460.937,1,870024.229,1
"2011-01-11T00:00:00.000+01:00",66048.848,0.393853739895515,NA,NA,8141.588,0.0485488389212851,1871.491,0.0111598271862485,7073.867,0.0421819465113679,49488.847,0.295105335888174,34192.545,0.203892454336156,881.737,0.00525785726125385,167698.923,1,896200.594,1
"2011-01-12T00:00:00.000+01:00",82107.798,0.421528655137517,NA,NA,8030.004,0.0412247906936791,3170.26,0.0162756214000072,6517.562,0.03346014887204,59876.114,0.307394649766161,34194.063,0.175546997254482,890.003,0.00456913687611444,194785.804,1,880609.289,1
"2011-01-13T00:00:00.000+01:00",87583.903,0.40106926492285,NA,NA,8090.643,0.0370491395064136,2594.281,0.0118798813256052,7454.659,0.034136804857629,77420.423,0.354528070559108,34341.261,0.157257484926125,890.833,0.0040793539022692,218376.003,1,862562.35,1
"2011-01-14T00:00:00.000+01:00",91775.135,0.40935790846825,NA,NA,8238.628,0.0367479440561756,2393.798,0.0106774034445766,7120.83,0.0317620679649011,78494.348,0.350119693355493,35241.692,0.157193615983265,928.465,0.00414136672733823,224192.896,1,848647.41,1
"2011-01-15T00:00:00.000+01:00",71845.18,0.4093619361656,NA,NA,8082.023,0.0460500284558395,1604.816,0.00914397576774857,6528.159,0.0371963687450834,57729.298,0.328931978495439,28778.924,0.163977542396061,936.877,0.00533816997422818,175505.277,1,735983.009,1
"2011-01-16T00:00:00.000+01:00",66663.241,0.451933123847499,NA,NA,7761.588,0.0526184844636831,613.921,0.00416198239334899,6128.692,0.0415485187805252,36960.217,0.250566070240891,28430.874,0.192742709592152,948.338,0.00642911068190173,147506.871,1,685592.871,1
"2011-01-17T00:00:00.000+01:00",100331.965,0.417404597095945,NA,NA,8064.354,0.0335496113547569,1707.655,0.00710424685945178,7718.073,0.0321090008645011,87719.159,0.364932354509255,33876.079,0.140932464605726,953.726,0.00396772471036451,240371.011,1,847194.196,1
"2011-01-18T00:00:00.000+01:00",108825.396,0.413212189263001,NA,NA,8135.8,0.0308917941305348,2199.771,0.00835257416189197,7377.672,0.0280131670624414,101815.852,0.38659681152548,34136.258,0.129616049377175,873.689,0.00331741447947502,263364.438,1,887779.432,1
"2011-01-19T00:00:00.000+01:00",110272.796,0.421394998062347,2.933,1.12081272457884e-05,8164.747,0.0312006557469038,2356.496,0.00900508251694215,7602.473,0.0290519893510639,98264.346,0.375506066720824,34187.766,0.130644674932573,833.552,0.00318532454210071,261685.109,1,889306.827,1
"2011-01-20T00:00:00.000+01:00",90465.068,0.41079361465955,NA,NA,8262.096,0.0375174236369801,2095.408,0.00951505642494557,7848.833,0.0356408340833741,76047.09,0.345322892869987,34605.949,0.157142455012956,895.795,0.00406772331220656,220220.239,1,870762.026,1
"2011-01-21T00:00:00.000+01:00",45708.515,0.307215415270506,NA,NA,8323.075,0.0559409322847737,2609.174,0.0175367428568398,7410.409,0.0498067346589425,48668.064,0.327107093550765,35178.274,0.23643971053117,885.762,0.00595337084700375,148783.273,1,882262.606,1
"2011-01-22T00:00:00.000+01:00",21070.525,0.202541868840614,NA,NA,8373.899,0.0804946793182681,1217.103,0.011699486187056,6971.929,0.0670181463956914,36328.266,0.349207952216613,29190.741,0.280598002896575,878.003,0.00843986414518224,104030.466,1,815721.983,1
"2011-01-23T00:00:00.000+01:00",26319.029,0.232524194672833,NA,NA,8106.606,0.0716205005769764,1011.585,0.00893718333864513,6098.657,0.0538806088746981,41453.202,0.366232067743087,29301.654,0.258875184906404,897.613,0.00793025988735625,113188.346,1,772152.063,1
"2011-01-24T00:00:00.000+01:00",62241.318,0.32954023471345,17.192,9.10240319010218e-05,8577.364,0.0454133465776335,2001.039,0.0105946159708695,6962.705,0.0368644417192534,73108.325,0.387076227723957,35087.5,0.185772784977146,877.755,0.00464732428578882,188873.198,1,924365.276,1
"2011-01-25T00:00:00.000+01:00",84809.81,0.367406390687401,17.441,7.5556528896586e-05,8193.013,0.0354931267407032,2210.866,0.00957773985525369,5113.004,0.0221501539174566,94576.369,0.409716309688818,35051.168,0.151845914101892,862.12,0.00373480847957828,230833.791,1,942899.032,1
"2011-01-26T00:00:00.000+01:00",98730.64,0.369556093729748,14.874,5.56744829987557e-05,8277.057,0.0309816370328245,2649.905,0.00991879056547113,7054.322,0.026404849418902,114441.663,0.428363615775368,35151.642,0.131575197990275,839.989,0.00314414100441319,267160.092,1,944597.18,1
"2011-01-27T00:00:00.000+01:00",99451.131,0.369661674986134,16.096,5.98291267353894e-05,8404.135,0.0312383236839166,2178.825,0.00809873242167215,7069.969,0.0262792042318759,116259.438,0.432138459883645,34745.421,0.129149366083714,907.827,0.00337440958230668,269032.842,1,942659.078,1
"2011-01-28T00:00:00.000+01:00",96339.045,0.374758101828053,9.839,3.82736300104097e-05,8620.073,0.0335320138901029,1539.035,0.00598683363787691,7123.884,0.0277118508438944,107222.553,0.417094859466769,35303.265,0.137329413839765,912.252,0.00354865286352843,257069.946,1,935528.704,1
"2011-01-29T00:00:00.000+01:00",65430.139,0.324256691062004,NA,NA,8342.479,0.0413434034702915,2714.393,0.0134519061990968,7598.789,0.0376578472073604,87218.284,0.432233716788316,29621.495,0.146797303197074,859.429,0.00425913207585769,201785.008,1,795754.687,1
"2011-01-30T00:00:00.000+01:00",67508.587,0.378965229136683,NA,NA,7877.162,0.0442191228543529,756.099,0.0042444264280782,5983.256,0.0335875194813873,65735.173,0.369010017914972,29405.127,0.165068196307356,873.86,0.00490548787717008,178139.264,1,736947.304,1
"2011-01-31T00:00:00.000+01:00",90963.411,0.38410340010224,5.884,2.48458625435845e-05,8174.888,0.0345193989730112,2276.473,0.00961266744428643,6909.188,0.0291748360529883,92136.258,0.389055880616627,35466.998,0.149763452947244,887.014,0.00374551800105966,236820.114,1,896109.093,1
"2011-02-01T00:00:00.000+01:00",100194.831,0.413423158563128,2.118,8.73927568016662e-06,8122.702,0.0335158319385462,1764.318,0.0072799156701984,6558.836,0.0270630198040611,89474.527,0.369189120776918,35362.359,0.145911899906526,874.49,0.00360831406494283,242354.181,1,922784.48,1
"2011-02-02T00:00:00.000+01:00",96786.384,0.414149262309021,0.088,3.76552295653424e-07,8075.99,0.0345571883428874,1178.851,0.00504430738958335,6234.275,0.0266764836702812,85146.945,0.364344063723021,35436.827,0.151634301790037,839.919,0.00359401622287418,233699.279,1,923382.018,1
"2011-02-03T00:00:00.000+01:00",100796.515,0.407701814218502,NA,NA,7619.194,0.0308181212086819,1983.322,0.0080221422097725,7120.211,0.0287998344220386,93248.676,0.377172309763619,35557.889,0.143824574243267,905.163,0.00366120393411877,247230.97,1,895187.467,1
"2011-02-04T00:00:00.000+01:00",105740.006,0.410857664237476,NA,NA,7960.526,0.0309309904754658,2107.205,0.00818764209611953,7521.984,0.0292270153329826,96974.098,0.376797324901004,36161.667,0.140507822919486,898.597,0.00349154003746513,257364.083,1,877718.882,1
"2011-02-05T00:00:00.000+01:00",103955.22,0.447748878203104,NA,NA,8148.648,0.0350973044054158,1204.477,0.00518784170310486,7068.9,0.0304466869978239,80734.407,0.347733766198974,30205.138,0.130097523293876,856.254,0.00368799919770187,232173.044,1,770569.939,1
"2011-02-06T00:00:00.000+01:00",83776.935,0.40921546398093,NA,NA,7843.533,0.0383123946447162,532.46,0.00260084551853426,5840.094,0.0285264288542216,76190.911,0.372160893639696,29664.023,0.144896407770062,877.775,0.00428756559184053,204725.731,1,709529.264,1
"2011-02-07T00:00:00.000+01:00",110987.148,0.430526716676881,NA,NA,8298.354,0.0321898811332864,1726.895,0.00669874348330604,7119.138,0.027615621843978,93329.389,0.362031065215131,35437.043,0.137462706686791,895.902,0.00347526496062635,257793.869,1,833318.79,1
"2011-02-08T00:00:00.000+01:00",120273.776,0.446193607964352,NA,NA,8188.057,0.0303761868675992,1887.89,0.00700372498939271,7279.033,0.027003874865969,96426.203,0.357723494262565,34611.945,0.12840395580674,888.226,0.00329515524338194,269555.13,1,845592.537,1
"2011-02-09T00:00:00.000+01:00",115623.662,0.440779032479952,3.392,1.29309386358304e-05,8307.755,0.0316707164229108,2273.659,0.00866761350465907,7400.951,0.0282138099138525,92731.559,0.353510052781217,35075.716,0.133715191982257,899.917,0.00343065197651551,262316.611,1,852095.449,1
"2011-02-10T00:00:00.000+01:00",112695.908,0.437459633470202,3.48,1.35085607942065e-05,8134.464,0.0315761211127253,2432.641,0.00944295368936186,7617.866,0.0295708063169881,91029.838,0.353356925491313,34821.409,0.135168712763342,878.81,0.00341133859527489,257614.416,1,855732.727,1
"2011-02-11T00:00:00.000+01:00",112592.096,0.439161598349648,NA,NA,7868.647,0.0306913870168041,2487.889,0.00970392548475611,7698.431,0.0300274653626172,89341.819,0.348474692499773,35475.044,0.138369189117539,915.722,0.00357174216886358,256379.648,1,849112.178,1
"2011-02-12T00:00:00.000+01:00",103855.043,0.455524833428995,NA,NA,7884.941,0.0345846126665458,2036.907,0.00893419996836701,7466.796,0.0327505618013012,76589.344,0.335933115621896,29258.436,0.128332181089106,898.393,0.00394049542378771,227989.86,1,758736.64,1
"2011-02-13T00:00:00.000+01:00",73876.508,0.461412914626082,NA,NA,7732.516,0.0482952272859569,1776.347,0.0110945883724945,6915.628,0.043193163271195,40166.154,0.250867057582907,28767.341,0.179673119591039,874.826,0.00546392927032605,160109.32,1,714837.929,1
"2011-02-14T00:00:00.000+01:00",100399.486,0.483914097327519,2.949,1.4213844411702e-05,8182.153,0.0394370463529131,2939.988,0.0141704075972434,8005.82,0.038587141359136,52560.228,0.253334317746891,34558.635,0.166568688019939,824.519,0.00397408775194714,207473.778,1,863536.531,1
"2011-02-15T00:00:00.000+01:00",121109.818,0.491421708104326,1.199,4.86512685550471e-06,7756.916,0.0314748793557082,3168.982,0.0128586317204429,8176.997,0.0331794226039044,69804.69,0.283243262684888,35557.326,0.144279317458328,871.911,0.00353791294554626,246447.839,1,881332.881,1
"2011-02-16T00:00:00.000+01:00",101187.747,0.487807341014581,NA,NA,7510.286,0.0362056943902411,4227.175,0.020378425826136,7658.733,0.036921329815463,51055.246,0.246127861667928,35131.262,0.169361291369662,663.385,0.0031980559159891,207433.834,1,884047.268,1
"2011-02-17T00:00:00.000+01:00",85335.242,0.434620359568627,6.688,3.40626087964334e-05,7847.793,0.0399695428938978,3686.818,0.0187773084984523,7291.031,0.0371339020149026,55643.169,0.283395857930746,35676.722,0.181704878083898,856.864,0.00436408840067989,196344.327,1,882049.746,1
"2011-02-18T00:00:00.000+01:00",83434.517,0.40660072424227,NA,NA,8133.649,0.0396376427052657,3492.286,0.0170189277521813,7582.012,0.0369493547905788,65656.676,0.31996412243796,36001.454,0.175445580516452,899.525,0.00438364755529211,205200.119,1,855124.399,1
"2011-02-19T00:00:00.000+01:00",69969.032,0.367583313684752,NA,NA,7922.761,0.0416223386070615,3037.327,0.0159566409808866,6986.508,0.0367037200361015,71594.073,0.376120489897988,29927.006,0.157221955480868,912.064,0.00479154131234186,190348.771,1,733716.718,1
"2011-02-20T00:00:00.000+01:00",53198.709,0.39535272256524,NA,NA,7696.527,0.0571976831946595,1519.27,0.0112906411095745,5715.616,0.0424763004443858,35971.187,0.267324282518837,29582.099,0.219842992408791,876.71,0.00651537775851237,134560.118,1,697466.708,1
"2011-02-21T00:00:00.000+01:00",51202.948,0.349814517091066,NA,NA,7825.758,0.0534649636900115,2132.726,0.0145706164375059,6849.867,0.0467977530657615,42376.356,0.289511934160883,35086.254,0.239706530169796,897.798,0.00613368538497676,146371.707,1,848967.358,1
"2011-02-22T00:00:00.000+01:00",48675.818,0.327398750300119,NA,NA,7806.055,0.0525043595933816,2155.899,0.0145008069175802,7268.63,0.0488895816479952,47101.44,0.316809315733246,34766.431,0.233842727857091,900.143,0.00605445795058647,148674.416,1,851688.51,1
"2011-02-23T00:00:00.000+01:00",80250.53,0.400424406151949,NA,NA,7722.939,0.0385349886514485,2168.391,0.0108195756274785,7674.717,0.0382943763375677,68666.206,0.342622344802675,33073.49,0.165026107523806,857.41,0.00427820090507493,200413.683,1,817412.154,1
"2011-02-24T00:00:00.000+01:00",98633.896,0.435028069823927,NA,NA,8184.882,0.0360996935393954,2066.597,0.00911479461395216,7566.901,0.0333740678415333,74640.402,0.329203968714183,34735.749,0.153203173089284,901.531,0.00397623237772575,226729.958,1,810350.364,1
"2011-02-25T00:00:00.000+01:00",95957.817,0.440085338322475,NA,NA,7823.331,0.0358796539727837,1608.416,0.00737657776774227,7247.772,0.0332400037060468,68560.327,0.31443394239882,35966.41,0.164950498124555,879.585,0.00403398570757788,218043.658,1,788425.436,1
"2011-02-26T00:00:00.000+01:00",74088.206,0.475406127073957,NA,NA,7744.346,0.0496935981764856,1431.777,0.0091873672633343,6680.883,0.0428696129106465,35265.203,0.226288291805944,29734.926,0.190801839748835,896.584,0.00575316302079816,155841.925,1,712788.775,1
"2011-02-27T00:00:00.000+01:00",61938.396,0.491640767346175,NA,NA,7460.804,0.0592207038034923,1213.528,0.00963247154666499,5847.295,0.04641335240098,19181.611,0.152255508053128,29461.824,0.233855486970924,879.577,0.00698170987863564,125983.035,1,696798.356,1
"2011-02-28T00:00:00.000+01:00",80057.266,0.479177881758287,NA,NA,7823.734,0.0468284825709673,2621.964,0.0156936055693744,7488.649,0.0448228517452909,32834.284,0.196527603830114,35366.112,0.211681705870225,880.114,0.00526786865574217,167072.123,1,832676.107,1
"2011-03-01T00:00:00.000+01:00",102565.794,0.510021896187108,NA,NA,7861.658,0.0390931280689403,2145.604,0.0106692979976019,7511.142,0.0373501411725105,44338.286,0.220477956806987,35994.075,0.178985270498671,684.207,0.00340230926818051,201100.766,1,869801.454,1
"2011-03-02T00:00:00.000+01:00",100934.416,0.472796302234205,NA,NA,7845.578,0.0367502028969983,2232.597,0.0104579156229445,7765.579,0.0363754721274416,58261.812,0.272909581951358,35707.741,0.167261956575215,736.214,0.00344856859183743,213483.937,1,893581.177,1
"2011-03-03T00:00:00.000+01:00",114409.783,0.470847750492312,NA,NA,7797.255,0.0320892137061822,3682.391,0.015154696332071,8024.45,0.0330242233868937,72671.587,0.299076288464391,35664.508,0.14677550226815,736.815,0.00303232535000082,242986.789,1,885929.297,1
"2011-03-04T00:00:00.000+01:00",121294.027,0.474244818059156,NA,NA,8127.057,0.0317757993831089,4135.929,0.0161709767960016,7882.539,0.0308197638940556,77298.654,0.302228287815423,36228.219,0.141647907594512,796.047,0.00311244645774303,255762.472,1,890134.162,1
"2011-03-05T00:00:00.000+01:00",63666.762,0.345799188950761,NA,NA,8050.316,0.043724427882752,2391.638,0.0129899252715855,7725.592,0.0419607243064205,71719.411,0.389536288272777,29829.454,0.162015479914685,731.666,0.003973965401018,184114.839,1,753190.705,1
"2011-03-06T00:00:00.000+01:00",70875.827,0.402676198821944,NA,NA,7782.965,0.0442183872050513,2026.694,0.0115145243539132,7302.163,0.0414867432872175,57724.949,0.327960378374288,29521.311,0.167723324028663,778.051,0.00442044392892392,176011.96,1,675242.402,1
"2011-03-07T00:00:00.000+01:00",81991.181,0.412488605663202,NA,NA,8356.817,0.0420422263720356,2603.835,0.0130996072434552,7944.894,0.039969887105321,62067.298,0.312253743598381,34985.41,0.176007746363057,822.555,0.00413818365454811,198771.99,1,795682.518,1
"2011-03-08T00:00:00.000+01:00",74265.13,0.403201415261908,NA,NA,8346.284,0.0453137767479545,1997.696,0.0108459226350651,7823.048,0.0424730156031752,56496.907,0.306733898672505,34391.943,0.186721279437697,867.656,0.00471069164169626,184188.664,1,857729.433,1
"2011-03-09T00:00:00.000+01:00",92214.425,0.419194547759383,NA,NA,8587.768,0.0390388545286977,3262.57,0.0148312105799427,8202.423,0.0372871272581937,71723.021,0.32604334248174,35188.072,0.159960309122619,801.741,0.00364460826942374,219980.02,1,840004.015,1
"2011-03-10T00:00:00.000+01:00",103426.174,0.437063869986611,NA,NA,8388.267,0.0354475883203509,1454.013,0.00614444607407446,7872.372,0.0332674915761095,78900.866,0.333423508823356,35756.431,0.151101442752482,840.458,0.00355165246701678,236638.581,1,828068.771,1
"2011-03-11T00:00:00.000+01:00",100253.297,0.441876985334283,NA,NA,8488.85,0.0374155021251314,2669.886,0.0117678042734715,7973.709,0.0351449638095478,70689.796,0.311572735112896,35970.038,0.158541738071713,834.982,0.00368027127295764,226880.558,1,843447.778,1
"2011-03-12T00:00:00.000+01:00",93444.471,0.47199183008303,NA,NA,8203.791,0.0414376825752343,2504.996,0.0126528368531368,8069.48,0.0407592722422112,55536.343,0.280516331123421,29401.742,0.14850939671122,818.178,0.00413265041174746,197979.001,1,743870.833,1
"2011-03-13T00:00:00.000+01:00",95833.772,0.50979940802612,NA,NA,7881.358,0.0419258426230152,1887.01,0.0100381792437364,7358.436,0.0391440954322249,44739.447,0.237996930727259,29481.181,0.156828728620959,802.09,0.00426681532668536,187983.294,1,679627.023,1
"2011-03-14T00:00:00.000+01:00",108652.998,0.497842442919002,NA,NA,8087.018,0.0370543001220264,4706.524,0.02156505065619,7876.14,0.03608806798292,53105.528,0.243326795198265,35032.215,0.160515805523044,787.337,0.00360753759855313,218247.76,1,828498.784,1
"2011-03-15T00:00:00.000+01:00",118537.771,0.530782362525376,NA,NA,7948.436,0.0355910998061685,3802.604,0.0170271055195432,8466.105,0.0379090915526655,49237.768,0.220474356857245,34655.968,0.155180719322315,677.855,0.00303526441668655,223326.507,1,828100.851,1
"2011-03-16T00:00:00.000+01:00",90320.958,0.485173810707212,NA,NA,8315.456,0.0446678330768829,3399.702,0.018262055796717,8120.602,0.0436211429198593,39836.191,0.213986620818729,35576.11,0.19110289838643,593.045,0.00318563829416932,186162.064,1,888118.055,1
"2011-03-17T00:00:00.000+01:00",107831.004,0.527243856325309,NA,NA,8130.268,0.0397532592136326,3266.078,0.0159696144513247,7791.478,0.0380967324313683,40916.964,0.200065074869226,36008.407,0.176064495947856,574.076,0.00280696676128331,204518.275,1,856987.386,1
"2011-03-18T00:00:00.000+01:00",114298.873,0.521968982315306,NA,NA,8137.045,0.0371594661104301,1827.065,0.00834366283448757,7687.204,0.0351051759603102,49789.168,0.227372332457607,36650.394,0.167371456564012,586.621,0.00267892375784657,218976.37,1,807841.943,1
"2011-03-19T00:00:00.000+01:00",91700.323,0.521065433569946,NA,NA,7972.306,0.0453007464591186,1630.073,0.00926250493682189,7857.733,0.0446497124390922,35472.182,0.201562298679166,30765.567,0.17481807024693,588.011,0.003341233668925,175986.195,1,714074.077,1
"2011-03-20T00:00:00.000+01:00",92731.24,0.548505656160474,NA,NA,7556.398,0.0446961244473782,1058.099,0.00625865982464746,6227.908,0.0368381007743137,30890.281,0.182716135887824,30001.599,0.177459578297006,596.068,0.00352574460835703,169061.593,1,675191.018,1
"2011-03-21T00:00:00.000+01:00",117016.091,0.529798282367559,NA,NA,8113.644,0.0367350730844517,1931.987,0.00874720207630636,7711.185,0.0349129126866705,49490.311,0.224070737088939,36001.951,0.163001273061506,603.971,0.00273451963456733,220869.14,1,798204.069,1
"2011-03-22T00:00:00.000+01:00",86013.63,0.448128475955564,NA,NA,8071.288,0.0420511724762509,2842.802,0.0148109145922969,7488.086,0.0390127072535387,50578.259,0.263511237953285,36357.942,0.189423805707779,587.659,0.00306168606128553,191939.666,1,803981.255,1
"2011-03-23T00:00:00.000+01:00",81847.752,0.447306869258104,NA,NA,8206.398,0.0448488578802502,2526.948,0.0138100457378234,7572.343,0.0413836783236089,46584.236,0.254587917844593,35663.656,0.194905760046507,577.641,0.00315687090911331,182978.974,1,848106.799,1
"2011-03-24T00:00:00.000+01:00",82330.67,0.427512727668991,3.578,1.85792310398986e-05,8393.909,0.0435864658018123,2419.82,0.0125652305352061,7813.282,0.0405714844767695,55681.891,0.289135471667818,35345.522,0.183536226792571,591.957,0.00307381382579242,192580.629,1,855054.891,1
"2011-03-25T00:00:00.000+01:00",100566.346,0.445322497647414,3.404,1.50734101643884e-05,8378.158,0.0370997097403207,1621.804,0.00718158545776902,7507.672,0.0332450703395106,71193.648,0.31525589230408,35948.376,0.159184669856538,608.72,0.00269550124420285,225828.128,1,799600.07,1
"2011-03-26T00:00:00.000+01:00",81202.368,0.461380184253508,NA,NA,7729.394,0.0439173058092094,2424.774,0.0137772173699801,6876.604,0.0390718755955296,48128.652,0.273460083425559,29013.42,0.164850082517599,623.608,0.00354325102861485,175998.82,1,704002.625,1
"2011-03-27T00:00:00.000+01:00",38411.688,0.380362858340579,NA,NA,6821.566,0.0675489799385778,1201.587,0.0118984374200082,5668.74,0.0561333870458797,20697.493,0.204952138473168,27569.752,0.273003094122312,616.132,0.00610110465947494,100986.958,1,652575.404,1
"2011-03-28T00:00:00.000+02:00",88628.649,0.471734899106167,NA,NA,7517.181,0.0400109519958698,1565.527,0.00833267492764084,7146.305,0.0380369271809265,47534.831,0.253008919337287,34838.481,0.185431319386885,647.11,0.00344430806522383,187878.084,1,791869.601,1
"2011-03-29T00:00:00.000+02:00",115915.281,0.523199644664732,NA,NA,7465.941,0.0336985567786171,1521.068,0.00686555068706511,7222.75,0.0326008805819329,53556.781,0.241735934614064,35240.947,0.159064885914815,627.996,0.00283454675877353,221550.764,1,820063.729,1
"2011-03-30T00:00:00.000+02:00",109711.05,0.519551409465647,NA,NA,7478.778,0.0354167574823199,1582.994,0.0074964806541881,7279.729,0.0344741342141739,49248.966,0.233225091729828,35223.6,0.166806087686283,639.838,0.0030300387675597,211164.955,1,825498.232,1
"2011-03-31T00:00:00.000+02:00",111576.638,0.498910528651116,NA,NA,8005.798,0.0357976094642146,2115.372,0.00945880232395753,7714.219,0.0344938254854074,58134.24,0.259944957394494,35433.774,0.158440720524705,660.535,0.00295355615610648,223640.576,1,783858.046,1
"2011-04-01T00:00:00.000+02:00",92983.753,0.516928787294374,NA,NA,7861.121,0.0437026858370014,2064.044,0.011474733245519,7798.728,0.0433558216076596,32997.451,0.1834442230917,35368.838,0.196627582190097,803.362,0.00446616673364844,179877.297,1,758453.239,1
"2011-04-02T00:00:00.000+02:00",79486.48,0.509408487749292,NA,NA,7618.614,0.0488257454158944,1833.44,0.011750047275701,7271.798,0.0466030905180142,29673.941,0.190172686101733,29464.229,0.188828695617026,688.317,0.00441124732233871,156036.819,1,688598.807,1
"2011-04-03T00:00:00.000+02:00",65675.207,0.482758706616797,NA,NA,7319.189,0.0538011584055439,815.641,0.00599553183324768,5761.995,0.0423546933583696,26635.669,0.195790796918434,29140.037,0.214199653346895,693.738,0.00509945952071264,136041.476,1,623274.748,1
"2011-04-04T00:00:00.000+02:00",111129.133,0.528973627172185,NA,NA,7813.969,0.0371944188977072,1201.376,0.00571853845307703,6652.35,0.0316651233904514,47379.028,0.225523727365465,35163.383,0.167377372134765,745.21,0.00354719258634893,210084.449,1,752860.933,1
"2011-04-05T00:00:00.000+02:00",119759.589,0.518674864673838,NA,NA,8116.666,0.0351530150888606,1249.269,0.0054105431968059,6314.901,0.0273496297787368,60346.413,0.261358341805319,34242.091,0.148301376648631,866.372,0.0037522288078093,230895.301,1,776469.361,1
"2011-04-06T00:00:00.000+02:00",100467.234,0.495054095055398,NA,NA,8027.915,0.0395576949546223,2268.678,0.0111789514804607,6343.075,0.0312556156765848,50888.58,0.250754389441579,34073.912,0.167899811695396,872.537,0.00429944169595982,202941.931,1,774855.215,1
"2011-04-07T00:00:00.000+02:00",114716.505,0.505708903173769,NA,NA,7912.085,0.0348791294432098,1763.435,0.00777381406161419,6111.264,0.0269405053304696,61379.247,0.270580346550846,34041.467,0.150066225771052,918.958,0.0040510756690396,226842.961,1,775479.224,1
"2011-04-08T00:00:00.000+02:00",112283.878,0.498761822563428,NA,NA,8136.08,0.0361402381321551,1544.473,0.0068605055516519,6357.476,0.0282397292749655,61384.33,0.272667464403348,34494.521,0.153223690425196,924.488,0.00410654964925613,225125.246,1,761950.18,1
"2011-04-09T00:00:00.000+02:00",58078.825,0.420436090376332,NA,NA,7547.872,0.054639497172007,1080.176,0.00781945871594932,5799.296,0.041981450850204,36755.835,0.266077689517954,27971.376,0.202486465039304,906.105,0.00655934832824952,138139.485,1,670548.915,1
"2011-04-10T00:00:00.000+02:00",25004.503,0.282592189835204,NA,NA,7002.384,0.0791385067172499,1174.211,0.0132705240259558,5503.434,0.0621978955419956,21765.306,0.245983912776563,27168.851,0.307052897607938,863.951,0.00976407349509463,88482.64,1,648650.014,1
"2011-04-11T00:00:00.000+02:00",55727.23,0.395890842361616,NA,NA,7700.892,0.0547077724985762,2628.251,0.0186713120736085,6508.023,0.0462335326478415,33806.324,0.240162916504368,33477.727,0.237828536289749,915.683,0.00650508762424064,140764.13,1,762984.737,1
