"datetime","HydroenergyGeneration","HydroPercentage","Pumped storageenergyGeneration","Pumped storagePercentage","NuclearenergyGeneration","NuclearPercentage","CoalenergyGeneration","CoalPercentage","Fuel  GasenergyGeneration","Fuel  GasPercentage","Diesel enginesenergyGeneration","Diesel enginesPercentage","Gas turbineenergyGeneration","Gas turbinePercentage","Steam turbineenergyGeneration","Steam turbinePercentage","Combined cycleenergyGeneration","Combined cyclePercentage","WindenergyGeneration","WindPercentage","Solar photovoltaicenergyGeneration","Solar photovoltaicPercentage","Thermal solarenergyGeneration","Thermal solarPercentage","Other renewablesenergyGeneration","Other renewablesPercentage","CogenerationenergyGeneration","CogenerationPercentage","Nonrenewable wasteenergyGeneration","Nonrenewable wastePercentage","Renewable wasteenergyGeneration","Renewable wastePercentage","Total generationenergyGeneration","Total generationPercentage"
2012-01-08T00:00:00.000+01:00,53274.012,0.0797364587451739,9424.032,0.0141051689289179,156296.443,0.233932538801225,91435.032,0.136852949181519,-21.097,3.15763729254507e-05,9380.113,0.0140394343352547,1253.115,0.00187556650511808,6864.493,0.0102742470925793,75361.911,0.112795933360697,145253.233,0.217403908320395,18196.58,0.027235246530208,4445.185,0.00665321227106316,10890.701,0.0163003666964772,79077.303,0.118356847393793,4646.7435,0.00695488958832601,2306.1415,0.00345165587632641,668083.941,1
2012-01-09T00:00:00.000+01:00,73805.744,0.088762222947819,15438.297,0.0185668145320593,156320.883,0.187998769692585,140572.539,0.169059078207503,-0.436,5.24353893177326e-07,9833.734,0.0118265062095648,2449,0.00294528138621851,8184.004,0.0098424641265569,186471.92,0.22425981013819,101040.472,0.121515974453382,18391.243,0.0221181648335327,4480.821,0.00538884388986403,10593.998,0.0127408350816807,97246.016,0.11695258505868,4452.09,0.00535429065200881,2218.303,0.00266783443646088,831498.628,1
2012-01-10T00:00:00.000+01:00,66590.654,0.0782174593909722,9853.316,0.0115737163971451,156159.543,0.183425180253002,182644.712,0.21453469046626,0.338,3.9701519186384e-07,9749.476,0.0114517458127571,2022.567,0.00237570954308424,8663.152,0.010175748382916,211411.17,0.248323805383754,70015.545,0.0822403403302555,16205.38,0.019034858135877,2834.956,0.00332994260433593,10618.955,0.0124730368541967,98297.253,0.11546006733575,4285.12,0.00503330691999876,2000.675,0.00234999517450352,851352.812,1
2012-01-11T00:00:00.000+01:00,62462.658,0.0713896199267166,6049.05,0.0069135607456491,155783.961,0.178048103019702,203163.196,0.23219862570589,-0.164,1.87438351854664e-07,9610.667,0.0109841925774634,2357.793,0.00269476118252721,8079.49,0.00923418469162339,228993.506,0.261720520427201,63792.202,0.0729091780735352,15755.088,0.0180067544392999,3415.534,0.0039036711198998,10383.684,0.0118676866776807,98753.507,0.112867040194805,4369.108,0.00499352684509162,1984.735,0.0022683869345626,874954.015,1
2012-01-12T00:00:00.000+01:00,65661.841,0.074856435145727,12733.459,0.014516518777082,155659.548,0.177456475210239,211046.459,0.240599187142329,7.943,9.05525424367114e-06,9748.621,0.0111137154324804,1692.082,0.00192902338047835,8745.049,0.00996961375656075,234002.541,0.266769797610485,49445.611,0.0563694547197107,11074.684,0.0126254663588464,810.889,0.000924437373586334,10832.076,0.0123488860841959,99607.598,0.113555599205765,4212.6405,0.0048025344032086,1889.2495,0.00215380014506214,877170.291,1
2012-01-13T00:00:00.000+01:00,74626.092,0.0851047027351742,7260.886,0.00828042214275388,157936.612,0.180113256034639,211162.621,0.240812986548797,3.671,4.18646287602498e-06,9897.54,0.0112873014911393,1729.994,0.00197291082994987,8867.355,0.0101124632296471,245589.143,0.280073503112038,29262.778,0.0333717062779516,11820.036,0.0134797444585341,2303.513,0.00262696040831951,10622.604,0.01211417523637,99486.65,0.113456051998118,4337.505,0.00494655506866596,1966.893,0.0022430739650268,876873.893,1
2012-01-14T00:00:00.000+01:00,45687.067,0.0584591059569927,2606.209,0.00333478724027235,161837.685,0.207080186943264,190203.392,0.243375663539693,-16.692,2.13583287505438e-05,9734.992,0.012456455758442,1530.616,0.00195850705241088,7764.438,0.00993502392566589,151813.921,0.194254231585615,95106.826,0.121694395885979,14275.847,0.0182667285776698,1942.908,0.00248605726072739,10541.55,0.013488490920219,81690.844,0.104527911697903,4602.479,0.00588912410432987,2166.356,0.00277197122206525,781488.438,1
2012-01-15T00:00:00.000+01:00,41858.521,0.0573196622121964,10503.094,0.0143825865291071,168528.987,0.230777972489846,176385.499,0.24153641792097,-20.149,2.75913684077262e-05,9313.781,0.0127539809836657,1002.823,0.001373232360948,6961.619,0.00953300881151555,131377.806,0.179904384631733,78263.05,0.107170809730622,7922.312,0.0108485497559656,456.166,0.00062465850221246,9812.254,0.0134365732802713,81247.371,0.111257439347869,4458.609,0.0061054704206166,2152.573,0.00294766165405353,730224.316,1
2012-01-16T00:00:00.000+01:00,48183.288,0.053904976957827,7004.501,0.00783627437392974,177022.053,0.19804314076682,204833.292,0.229156920247033,14.641,1.63795955070469e-05,10129.923,0.0113328352747443,1740.023,0.00194664796892003,7246.688,0.00810722069570182,222566.604,0.248996034894958,94391.276,0.105600090176492,7196.96,0.00805158757464627,738.901,0.000826644320726209,9102.32,0.0101832060498397,97190.339,0.10873153746416,4358.1995,0.00487572877187445,2137.0085,0.00239077486682064,893856.017,1
2012-01-17T00:00:00.000+01:00,55810.282,0.062171681902016,16121.686,0.0179592773553121,179218.966,0.199646806030477,216180.111,0.240820877676886,0.728,8.10979317837305e-07,9239.76,0.0102929316782698,1624.463,0.00180962348295597,7889.403,0.0087886575042357,207031.33,0.230629295019712,74413.543,0.082895390576919,14963.922,0.0166695484282014,2992.144,0.00333319629119641,9082.416,0.0101176532032893,96594.045,0.107604083408305,4379.6685,0.00487887441275211,2137.6385,0.00238129205015489,897680.106,1
2012-01-18T00:00:00.000+01:00,55668.284,0.0633451076898603,9233.84,0.0105072142908328,168972.458,0.192274267851159,210694.262,0.239749634029058,19.281,2.19399078543214e-05,9350.284,0.0106397162684371,1661.533,0.00189066339489208,7370.305,0.00838669221296845,229082.576,0.260673751800767,49420.409,0.0562356319476624,18743.192,0.0213279345145923,4183.32,0.00476021240211296,9374.615,0.0106674025864706,98380.381,0.111947331249055,4499.8015,0.00512033765223471,2154.9835,0.00245216220204259,878809.525,1
2012-01-19T00:00:00.000+01:00,60908.88,0.0701615094659062,8015.017,0.00923257316691588,155862.276,0.179539215840969,215157.964,0.247842474329705,6.446,7.42520778607703e-06,9580.092,0.0110353977210261,2248.416,0.00258997145354331,7271.775,0.0083764257444307,213080.824,0.245449797305074,56992.768,0.065650503367,19100.158,0.0220016509303291,5048.811,0.00581577268812153,10301.435,0.0118663194802616,97959.539,0.112840510658287,4456.8875,0.00513393046333686,2132.5655,0.00245652217730674,868123.854,1
2012-01-20T00:00:00.000+01:00,41735.87,0.0481541474535123,6203.969,0.00715803547459343,159291.461,0.183787818513893,220405.213,0.254299841511026,3.717,4.28861231561018e-06,9813.221,0.0113223299532969,1671.165,0.00192816217390817,7247.841,0.00836243749641765,136627.442,0.157638453164249,145830.869,0.168257213018438,17544.355,0.020242382814753,4770.51,0.00550413450033401,10880.398,0.0125536208936078,98080.877,0.113164072377737,4480.5765,0.00516961408634209,2126.4375,0.00245344795557582,866713.922,1
2012-01-21T00:00:00.000+01:00,41651.137,0.0550700846199158,8975.505,0.011867186719452,172748.796,0.228404108481086,197886.588,0.261640664126562,-17.769,2.34937243996792e-05,9490.65,0.0125482984677706,1240.612,0.0016403059494026,7203.694,0.0095245428271497,72985.598,0.0964997199931218,122146.067,0.16149845430822,19336.722,0.0255665269548773,5335.017,0.00705382514860733,10733.444,0.0141914894026333,79996.628,0.105769527330501,4418.852,0.00584249485345104,2162.556,0.00285927709285119,756294.097,1
