"","value","percentage","datetime"
"76",27714.007,0.249458312222229,"2021-04-01T00:00:00.000+02:00"
"77",27864.507,0.24980606852745,"2021-05-01T00:00:00.000+02:00"
"78",27994.182,0.250009770269004,"2021-06-01T00:00:00.000+02:00"
"79",28040.977,0.249682222769652,"2021-07-01T00:00:00.000+02:00"
"80",28056.727,0.249489731312853,"2021-08-01T00:00:00.000+02:00"
"81",28084.667,0.249206071596152,"2021-09-01T00:00:00.000+02:00"
"82",28127.917,0.248937571613018,"2021-10-01T00:00:00.000+02:00"
"83",28127.917,0.247995988039413,"2021-11-01T00:00:00.000+01:00"
"84",28335.637,0.250411736217408,"2021-12-01T00:00:00.000+01:00"
"85",28374.762,0.249937957611611,"2022-01-01T00:00:00.000+01:00"
"86",28611.682,0.251436184348641,"2022-02-01T00:00:00.000+01:00"
"87",28626.682,0.251530370228666,"2022-03-01T00:00:00.000+01:00"
"88",28723.182,0.251568434689423,"2022-04-01T00:00:00.000+02:00"
