"","value","percentage","datetime"
"76",482.64,0.00434432162086618,"2021-04-01T00:00:00.000+02:00"
"77",482.64,0.00432688082061127,"2021-05-01T00:00:00.000+02:00"
"78",482.64,0.00431034975491093,"2021-06-01T00:00:00.000+02:00"
"79",482.64,0.00429751887737524,"2021-07-01T00:00:00.000+02:00"
"80",482.64,0.0042917951164024,"2021-08-01T00:00:00.000+02:00"
"81",482.64,0.00428265068605466,"2021-09-01T00:00:00.000+02:00"
"82",482.64,0.00427145847889508,"2021-10-01T00:00:00.000+02:00"
"83",482.64,0.00425530207826418,"2021-11-01T00:00:00.000+01:00"
"84",482.64,0.00426525510501034,"2021-12-01T00:00:00.000+01:00"
"85",482.64,0.00425131516034102,"2022-01-01T00:00:00.000+01:00"
"86",482.64,0.00424138504034918,"2022-02-01T00:00:00.000+01:00"
"87",482.64,0.00424075056575412,"2022-03-01T00:00:00.000+01:00"
"88",482.64,0.00422714270718694,"2022-04-01T00:00:00.000+02:00"
