"","value","percentage","datetime"
"76",170.112,0.00153120594971156,"2021-04-01T00:00:00.000+02:00"
"77",170.112,0.00152505873975598,"2021-05-01T00:00:00.000+02:00"
"78",170.112,0.00151923217617149,"2021-06-01T00:00:00.000+02:00"
"79",170.112,0.00151470978631704,"2021-07-01T00:00:00.000+02:00"
"80",170.112,0.00151269238115665,"2021-08-01T00:00:00.000+02:00"
"81",170.112,0.0015094693218675,"2021-09-01T00:00:00.000+02:00"
"82",170.112,0.00150552450016949,"2021-10-01T00:00:00.000+02:00"
"83",170.112,0.00149982999158312,"2021-11-01T00:00:00.000+01:00"
"84",170.112,0.00150333804994099,"2021-12-01T00:00:00.000+01:00"
"85",170.112,0.00149842475666321,"2022-01-01T00:00:00.000+01:00"
"86",170.112,0.00149492477205346,"2022-02-01T00:00:00.000+01:00"
"87",170.112,0.0014947011442101,"2022-03-01T00:00:00.000+01:00"
"88",170.112,0.00148990489848538,"2022-04-01T00:00:00.000+02:00"
