"","value","percentage","datetime"
"74",12120.267,0.109643650426399,"2021-02-01T00:00:00.000+01:00"
"75",12425.975,0.112069542420563,"2021-03-01T00:00:00.000+01:00"
"76",12580.617,0.113240192352347,"2021-04-01T00:00:00.000+02:00"
"77",12875.902,0.115432814130346,"2021-05-01T00:00:00.000+02:00"
"78",13185.074,0.11775294315511,"2021-06-01T00:00:00.000+02:00"
"79",13489.737,0.120115198508883,"2021-07-01T00:00:00.000+02:00"
"80",13623.765,0.12114704146779,"2021-08-01T00:00:00.000+02:00"
"81",13842.083,0.122826135953041,"2021-09-01T00:00:00.000+02:00"
"82",14094.124,0.124735756386538,"2021-10-01T00:00:00.000+02:00"
"83",14523.128,0.1280463632548,"2021-11-01T00:00:00.000+01:00"
"84",15173.719,0.134095355599914,"2021-12-01T00:00:00.000+01:00"
"85",15506.13,0.136585126693226,"2022-01-01T00:00:00.000+01:00"
"86",15535.005,0.136519844622803,"2022-02-01T00:00:00.000+01:00"
"87",15537.03,0.136517215238353,"2022-03-01T00:00:00.000+01:00"
"88",15806.903,0.138442803621046,"2022-04-01T00:00:00.000+02:00"
